opportunity_id,account_name,rep_name,manager,rep_tier,stage,industry,region,product,deal_value,created_date,close_date,time_to_close_days,last_activity_date,calls_made,emails_sent,meetings_held,forecast_close_rate,actual_close_rate,fiscal_year,fiscal_quarter
OPP-034309,Account_00380,Rep_014,Manager_07,Mid,Needs Analysis,Manufacturing,APAC,Enterprise Suite,107418.78,2023-03-01,2023-05-29,89,2023-03-27,20,22,6,0.5481,0.4834,2023,1
OPP-034310,Account_06536,Rep_036,Manager_01,Low,Closed Lost,Manufacturing,LATAM,Enterprise Suite,147831.6,2023-02-01,2023-03-18,45,2023-03-06,20,21,4,0.4164,0.3413,2023,1
OPP-034311,Account_02162,Rep_028,Manager_07,Mid,Value Proposition,Media,North America,Pro Plan,33624.68,2024-12-06,2024-12-31,76,2025-01-12,13,3,3,0.5033,0.388,2024,4
OPP-034312,Account_05200,Rep_044,Manager_02,Low,Prospecting,Media,EMEA,Support Bundle,19386.1,2022-04-26,2022-11-20,208,2022-05-06,7,20,8,0.3569,0.3864,2022,2
OPP-034313,Account_05382,Rep_024,Manager_03,Mid,Prospecting,Retail,APAC,Professional Services,79757.37,2022-11-12,2023-04-26,165,2023-03-24,1,26,4,0.4932,0.5503,2022,4
OPP-034314,Account_06276,Rep_006,Manager_06,Top,Proposal/Price Quote,Manufacturing,APAC,Support Bundle,7699.62,2023-08-16,2023-09-30,45,2023-09-08,4,15,1,0.786,0.6302,2023,3
OPP-034315,Account_05696,Rep_010,Manager_03,Top,Qualification,Healthcare,LATAM,Pro Plan,47539.3,2022-11-20,2023-01-27,68,2022-12-10,3,17,5,0.6956,0.4746,2022,4
OPP-034316,Account_02242,Rep_018,Manager_04,Mid,Prospecting,Manufacturing,APAC,Add-On Services,25645.98,2022-05-24,2022-10-15,144,2022-09-13,19,31,2,0.5232,0.4527,2022,2
OPP-034317,Account_07962,Rep_008,Manager_01,Top,Closed Won,Retail,APAC,Enterprise Suite,186238.01,2022-08-29,2022-09-16,18,2022-08-30,16,25,5,0.7823,0.7286,2022,3
OPP-034318,Account_04266,Rep_032,Manager_04,Low,Negotiation/Review,Healthcare,North America,Support Bundle,9046.54,2024-10-10,2024-11-30,51,2024-11-28,8,20,2,0.3703,0.4186,2024,4
OPP-034319,Account_06893,Rep_047,Manager_05,Low,Prospecting,Technology,LATAM,Professional Services,80452.46,2022-09-22,2023-03-17,176,2023-02-02,1,13,8,0.3603,0.323,2022,3
OPP-034320,Account_06111,Rep_028,Manager_07,Mid,Prospecting,Retail,North America,Enterprise Suite,150664.38,2022-04-21,2022-07-28,98,2022-06-13,14,23,1,0.5588,0.5794,2022,2
OPP-034321,Account_00695,Rep_037,Manager_02,Low,Needs Analysis,Education,APAC,Starter Pack,12739.51,2024-08-16,2024-11-03,79,2024-10-04,10,17,3,0.3698,0.3005,2024,3
OPP-034322,Account_00137,Rep_016,Manager_02,Mid,Prospecting,Retail,APAC,Enterprise Suite,116269.18,2024-05-08,2024-10-05,150,2024-06-01,12,5,2,0.5562,0.4743,2024,2
OPP-034323,Account_07454,Rep_021,Manager_07,Mid,Needs Analysis,Media,North America,Add-On Services,15574.4,2024-03-22,2024-06-11,81,2024-04-27,20,11,7,0.5095,0.5057,2024,1
OPP-034324,Account_03569,Rep_027,Manager_06,Mid,Closed Lost,Real Estate,APAC,Professional Services,120782.41,2022-07-13,2022-08-04,22,2022-07-26,3,14,6,0.5529,0.3927,2022,3
OPP-034325,Account_05247,Rep_029,Manager_01,Mid,Prospecting,Technology,LATAM,Professional Services,92181.29,2024-12-03,2024-12-31,103,2025-02-26,16,30,7,0.4861,0.3175,2024,4
OPP-034326,Account_00228,Rep_008,Manager_01,Top,Qualification,Energy,North America,Enterprise Suite,82826.1,2024-08-26,2024-11-11,77,2024-09-30,14,31,1,0.6733,0.6659,2024,3
OPP-034327,Account_00513,Rep_003,Manager_03,Top,Closed Won,Finance,APAC,Add-On Services,29497.5,2023-05-15,2023-05-29,14,2023-05-18,16,20,5,0.6864,0.5307,2023,2
OPP-034328,Account_02670,Rep_018,Manager_04,Mid,Proposal/Price Quote,Healthcare,EMEA,Professional Services,76404.53,2023-02-12,2023-04-02,49,2023-02-24,15,10,8,0.478,0.4557,2023,1
OPP-034329,Account_05372,Rep_026,Manager_05,Mid,Decision Makers,Manufacturing,APAC,Professional Services,50258.04,2023-04-29,2023-07-04,66,2023-05-08,7,31,7,0.4944,0.3376,2023,2
OPP-034330,Account_01694,Rep_038,Manager_03,Low,Prospecting,Education,North America,Professional Services,66839.17,2023-03-16,2023-07-28,134,2023-07-25,3,23,0,0.3929,0.3551,2023,1
OPP-034331,Account_03256,Rep_002,Manager_02,Top,Qualification,Manufacturing,APAC,Professional Services,43063.29,2023-07-31,2023-09-25,56,2023-09-13,5,29,8,0.7193,0.8113,2023,3
OPP-034332,Account_03503,Rep_023,Manager_02,Mid,Closed Lost,Manufacturing,APAC,Support Bundle,8079.85,2023-11-18,2023-12-11,23,2023-12-08,14,32,3,0.5541,0.4395,2023,4
OPP-034333,Account_07284,Rep_033,Manager_05,Low,Needs Analysis,Media,LATAM,Add-On Services,30586.84,2024-11-04,2024-12-31,78,2025-01-10,3,10,4,0.3582,0.2951,2024,4
OPP-034334,Account_00432,Rep_013,Manager_06,Mid,Decision Makers,Media,North America,Professional Services,116728.99,2022-02-03,2022-03-20,45,2022-02-20,4,21,4,0.5388,0.5492,2022,1
OPP-034335,Account_05132,Rep_003,Manager_03,Top,Qualification,Logistics,LATAM,Support Bundle,15916.57,2023-09-23,2023-11-14,52,2023-10-17,9,23,2,0.7229,0.6424,2023,3
OPP-034336,Account_04518,Rep_049,Manager_07,Low,Proposal/Price Quote,Logistics,LATAM,Starter Pack,13657.99,2024-06-10,2024-08-13,64,2024-07-19,17,17,1,0.3483,0.3287,2024,2
OPP-034337,Account_01240,Rep_005,Manager_05,Top,Negotiation/Review,Energy,LATAM,Professional Services,65497.4,2022-01-30,2022-02-22,23,2022-02-01,16,18,8,0.7275,0.605,2022,1
OPP-034338,Account_05954,Rep_032,Manager_04,Low,Prospecting,Education,EMEA,Enterprise Suite,59897.11,2024-09-14,2024-12-31,129,2024-12-08,16,6,6,0.3513,0.3435,2024,3
OPP-034339,Account_07715,Rep_013,Manager_06,Mid,Decision Makers,Logistics,EMEA,Starter Pack,14245.55,2024-05-10,2024-07-16,67,2024-06-24,10,16,3,0.4688,0.429,2024,2
OPP-034340,Account_01222,Rep_029,Manager_01,Mid,Qualification,Education,EMEA,Pro Plan,22505.63,2024-01-08,2024-03-11,63,2024-01-23,1,7,8,0.4755,0.3342,2024,1
OPP-034341,Account_04001,Rep_023,Manager_02,Mid,Needs Analysis,Healthcare,EMEA,Starter Pack,5964.94,2024-12-26,2024-12-31,54,2025-02-18,13,8,4,0.5433,0.4866,2024,4
OPP-034342,Account_07358,Rep_042,Manager_07,Low,Prospecting,Manufacturing,LATAM,Starter Pack,12723.06,2022-01-13,2022-08-22,221,2022-07-20,17,16,0,0.4157,0.3326,2022,1
OPP-034343,Account_06785,Rep_044,Manager_02,Low,Prospecting,Technology,North America,Pro Plan,51831.77,2023-10-30,2024-04-09,162,2023-12-25,20,9,1,0.3892,0.2535,2023,4
OPP-034344,Account_07305,Rep_005,Manager_05,Top,Qualification,Healthcare,LATAM,Starter Pack,11111.13,2024-03-05,2024-05-14,70,2024-04-14,2,8,7,0.6786,0.6898,2024,1
OPP-034345,Account_06501,Rep_011,Manager_04,Mid,Prospecting,Retail,North America,Pro Plan,50494.5,2024-04-16,2024-09-12,149,2024-06-18,20,5,2,0.5107,0.4201,2024,2
OPP-034346,Account_02770,Rep_027,Manager_06,Mid,Decision Makers,Education,APAC,Enterprise Suite,137655.89,2024-11-29,2024-12-31,44,2024-12-11,11,13,6,0.548,0.3913,2024,4
OPP-034347,Account_00740,Rep_028,Manager_07,Mid,Prospecting,Education,North America,Enterprise Suite,108516.85,2023-11-22,2024-03-16,115,2024-02-25,15,31,7,0.5423,0.3772,2023,4
OPP-034348,Account_00513,Rep_019,Manager_05,Mid,Closed Won,Real Estate,North America,Enterprise Suite,138939.3,2024-08-29,2024-09-15,17,2024-09-02,7,28,2,0.5683,0.5839,2024,3
OPP-034349,Account_07236,Rep_046,Manager_04,Low,Needs Analysis,Healthcare,LATAM,Enterprise Suite,81945.42,2023-12-10,2024-04-10,122,2024-03-20,17,12,1,0.3669,0.2908,2023,4
OPP-034350,Account_03546,Rep_006,Manager_06,Top,Decision Makers,Education,EMEA,Add-On Services,9031.91,2022-02-07,2022-03-29,50,2022-03-16,5,30,6,0.7081,0.7338,2022,1
OPP-034351,Account_03585,Rep_033,Manager_05,Low,Prospecting,Real Estate,LATAM,Add-On Services,29521.56,2022-04-20,2022-08-27,129,2022-05-06,2,35,5,0.4111,0.4667,2022,2
OPP-034352,Account_00693,Rep_007,Manager_07,Top,Prospecting,Finance,North America,Starter Pack,7080.56,2022-08-20,2022-11-25,97,2022-11-20,12,8,3,0.7579,0.8123,2022,3
OPP-034353,Account_05518,Rep_023,Manager_02,Mid,Value Proposition,Healthcare,APAC,Pro Plan,41919.85,2023-08-02,2023-09-16,45,2023-08-19,13,33,4,0.5309,0.5219,2023,3
OPP-034354,Account_07146,Rep_034,Manager_06,Low,Value Proposition,Energy,North America,Professional Services,37360.43,2023-02-14,2023-05-09,84,2023-04-27,2,28,3,0.3869,0.2693,2023,1
OPP-034355,Account_02673,Rep_024,Manager_03,Mid,Needs Analysis,Healthcare,EMEA,Pro Plan,23529.33,2023-06-28,2023-08-23,56,2023-07-17,4,2,8,0.5663,0.5632,2023,2
OPP-034356,Account_05449,Rep_040,Manager_05,Low,Value Proposition,Finance,LATAM,Support Bundle,16854.99,2022-07-30,2022-10-29,91,2022-09-21,5,7,6,0.3604,0.2909,2022,3
OPP-034357,Account_07996,Rep_044,Manager_02,Low,Prospecting,Technology,North America,Pro Plan,52875.76,2024-06-14,2024-12-31,215,2025-01-10,8,30,8,0.4053,0.4551,2024,2
OPP-034358,Account_06027,Rep_034,Manager_06,Low,Prospecting,Energy,LATAM,Professional Services,84169.43,2023-01-26,2023-07-09,164,2023-07-03,14,8,3,0.3653,0.3903,2023,1
OPP-034359,Account_05313,Rep_016,Manager_02,Mid,Decision Makers,Manufacturing,North America,Support Bundle,16621.31,2024-09-13,2024-11-07,55,2024-11-07,14,3,6,0.5269,0.4823,2024,3
OPP-034360,Account_06142,Rep_004,Manager_04,Top,Prospecting,Manufacturing,LATAM,Enterprise Suite,149374.95,2022-01-21,2022-04-03,72,2022-04-02,20,7,4,0.6555,0.6814,2022,1
OPP-034361,Account_01998,Rep_024,Manager_03,Mid,Prospecting,Education,LATAM,Add-On Services,26310.49,2023-05-24,2023-11-01,161,2023-08-31,10,24,7,0.4879,0.3918,2023,2
OPP-034362,Account_00472,Rep_043,Manager_01,Low,Closed Lost,Manufacturing,EMEA,Starter Pack,8248.76,2023-10-10,2023-11-07,28,2023-10-22,9,6,7,0.4039,0.2753,2023,4
OPP-034363,Account_01497,Rep_048,Manager_06,Low,Prospecting,Manufacturing,LATAM,Professional Services,85385.02,2024-12-17,2024-12-31,166,2025-03-05,10,19,2,0.4141,0.4043,2024,4
OPP-034364,Account_02220,Rep_050,Manager_01,Low,Negotiation/Review,Finance,EMEA,Support Bundle,13983.15,2024-11-14,2024-12-31,48,2024-12-27,15,35,6,0.3701,0.306,2024,4
OPP-034365,Account_04744,Rep_014,Manager_07,Mid,Closed Lost,Finance,APAC,Pro Plan,38105.2,2022-09-23,2022-10-22,29,2022-10-05,9,4,4,0.5377,0.4966,2022,3
OPP-034366,Account_03607,Rep_021,Manager_07,Mid,Qualification,Energy,North America,Support Bundle,10652.17,2024-04-25,2024-07-31,97,2024-05-25,6,29,6,0.4888,0.3259,2024,2
OPP-034367,Account_04799,Rep_020,Manager_06,Mid,Negotiation/Review,Retail,LATAM,Starter Pack,12801.8,2022-03-31,2022-04-26,26,2022-04-20,13,13,5,0.5544,0.5825,2022,1
OPP-034368,Account_03294,Rep_019,Manager_05,Mid,Closed Lost,Finance,APAC,Add-On Services,12305.0,2023-08-08,2023-09-07,30,2023-08-09,10,23,7,0.5388,0.4124,2023,3
OPP-034369,Account_06384,Rep_039,Manager_04,Low,Needs Analysis,Education,APAC,Starter Pack,15181.39,2022-11-11,2023-02-13,94,2022-12-28,7,23,0,0.3648,0.3515,2022,4
OPP-034370,Account_01778,Rep_030,Manager_02,Mid,Prospecting,Retail,North America,Professional Services,117983.23,2022-12-14,2023-05-03,140,2023-03-01,9,31,2,0.4846,0.3583,2022,4
OPP-034371,Account_01574,Rep_013,Manager_06,Mid,Prospecting,Education,EMEA,Add-On Services,20181.28,2022-06-05,2022-10-05,122,2022-09-26,17,21,3,0.5081,0.4919,2022,2
OPP-034372,Account_02355,Rep_012,Manager_05,Mid,Closed Lost,Retail,LATAM,Add-On Services,23201.53,2023-05-06,2023-06-02,27,2023-05-21,6,15,4,0.5618,0.4066,2023,2
OPP-034373,Account_04469,Rep_041,Manager_06,Low,Needs Analysis,Retail,APAC,Enterprise Suite,133055.07,2022-12-06,2023-04-13,128,2023-03-14,3,23,8,0.4091,0.2692,2022,4
OPP-034374,Account_07753,Rep_042,Manager_07,Low,Prospecting,Media,APAC,Add-On Services,13141.68,2023-01-16,2023-08-11,207,2023-04-20,2,5,5,0.4142,0.3353,2023,1
OPP-034375,Account_00670,Rep_014,Manager_07,Mid,Closed Won,Healthcare,APAC,Pro Plan,60727.54,2024-12-04,2024-12-28,24,2024-12-22,19,2,3,0.5641,0.4234,2024,4
OPP-034376,Account_00345,Rep_045,Manager_03,Low,Qualification,Technology,EMEA,Professional Services,36088.18,2024-08-05,2024-12-20,137,2024-08-18,2,28,4,0.3465,0.297,2024,3
OPP-034377,Account_00744,Rep_047,Manager_05,Low,Prospecting,Healthcare,North America,Starter Pack,13999.44,2024-12-14,2024-12-31,192,2025-02-12,7,5,4,0.3776,0.3593,2024,4
OPP-034378,Account_07978,Rep_019,Manager_05,Mid,Decision Makers,Energy,LATAM,Pro Plan,62169.18,2023-10-04,2023-12-05,62,2023-11-29,15,27,3,0.5603,0.4712,2023,4
OPP-034379,Account_01919,Rep_005,Manager_05,Top,Closed Lost,Real Estate,EMEA,Support Bundle,9352.36,2022-07-18,2022-07-31,13,2022-07-25,10,17,2,0.6618,0.6923,2022,3
OPP-034380,Account_05455,Rep_029,Manager_01,Mid,Proposal/Price Quote,Real Estate,North America,Starter Pack,11457.93,2024-09-17,2024-10-20,33,2024-09-25,12,24,5,0.5243,0.5583,2024,3
OPP-034381,Account_02892,Rep_019,Manager_05,Mid,Value Proposition,Media,EMEA,Enterprise Suite,132415.81,2022-03-31,2022-06-10,71,2022-06-01,6,23,7,0.5284,0.4679,2022,1
OPP-034382,Account_00863,Rep_005,Manager_05,Top,Needs Analysis,Real Estate,APAC,Starter Pack,7515.44,2024-08-16,2024-10-29,74,2024-08-29,12,5,7,0.7868,0.7488,2024,3
OPP-034383,Account_04851,Rep_018,Manager_04,Mid,Proposal/Price Quote,Retail,North America,Support Bundle,16822.82,2022-01-30,2022-03-09,38,2022-02-07,10,32,6,0.5069,0.355,2022,1
OPP-034384,Account_02398,Rep_027,Manager_06,Mid,Needs Analysis,Healthcare,LATAM,Enterprise Suite,127754.49,2024-09-28,2024-11-23,56,2024-11-15,6,8,3,0.5349,0.4357,2024,3
OPP-034385,Account_02151,Rep_026,Manager_05,Mid,Proposal/Price Quote,Technology,LATAM,Support Bundle,9793.39,2023-01-13,2023-03-07,53,2023-02-04,3,11,0,0.5039,0.3851,2023,1
OPP-034386,Account_06880,Rep_033,Manager_05,Low,Value Proposition,Education,EMEA,Add-On Services,19368.11,2024-02-28,2024-05-30,92,2024-03-04,7,27,2,0.3534,0.4017,2024,1
OPP-034387,Account_05493,Rep_024,Manager_03,Mid,Closed Won,Education,LATAM,Add-On Services,25932.32,2022-10-18,2022-11-13,26,2022-10-20,12,28,4,0.478,0.4151,2022,4
OPP-034388,Account_04031,Rep_029,Manager_01,Mid,Proposal/Price Quote,Finance,APAC,Professional Services,116126.26,2024-03-19,2024-05-05,47,2024-03-23,11,30,5,0.5056,0.4979,2024,1
OPP-034389,Account_03893,Rep_010,Manager_03,Top,Proposal/Price Quote,Logistics,North America,Enterprise Suite,161140.15,2023-01-29,2023-03-06,36,2023-02-24,9,15,5,0.664,0.7057,2023,1
OPP-034390,Account_05454,Rep_031,Manager_03,Low,Qualification,Real Estate,North America,Add-On Services,10867.45,2024-01-03,2024-05-22,140,2024-03-09,11,14,0,0.3986,0.3255,2024,1
OPP-034391,Account_06514,Rep_046,Manager_04,Low,Needs Analysis,Retail,APAC,Enterprise Suite,110832.34,2024-04-05,2024-06-20,76,2024-04-22,8,26,7,0.3554,0.2793,2024,2
OPP-034392,Account_01086,Rep_009,Manager_02,Top,Needs Analysis,Manufacturing,EMEA,Professional Services,46308.06,2024-03-02,2024-05-19,78,2024-04-02,8,31,4,0.7028,0.6896,2024,1
OPP-034393,Account_05502,Rep_032,Manager_04,Low,Needs Analysis,Media,LATAM,Enterprise Suite,101901.24,2023-01-30,2023-06-18,139,2023-02-09,2,29,7,0.3582,0.3055,2023,1
OPP-034394,Account_00766,Rep_042,Manager_07,Low,Needs Analysis,Manufacturing,LATAM,Professional Services,119811.48,2023-11-21,2024-02-11,82,2024-02-08,18,7,4,0.3781,0.3707,2023,4
OPP-034395,Account_07972,Rep_040,Manager_05,Low,Prospecting,Manufacturing,APAC,Add-On Services,14215.24,2024-07-24,2024-12-24,153,2024-10-03,13,17,2,0.3491,0.3632,2024,3
OPP-034396,Account_05074,Rep_007,Manager_07,Top,Negotiation/Review,Education,North America,Enterprise Suite,79296.57,2023-02-13,2023-03-09,24,2023-03-01,9,29,2,0.7443,0.575,2023,1
OPP-034397,Account_06140,Rep_031,Manager_03,Low,Proposal/Price Quote,Education,LATAM,Starter Pack,16963.43,2022-03-25,2022-05-15,51,2022-04-27,4,15,6,0.3796,0.3477,2022,1
OPP-034398,Account_06966,Rep_049,Manager_07,Low,Prospecting,Technology,North America,Enterprise Suite,116183.28,2024-11-20,2024-12-31,200,2025-03-10,5,22,8,0.3602,0.3658,2024,4
OPP-034399,Account_04918,Rep_019,Manager_05,Mid,Qualification,Finance,LATAM,Add-On Services,22610.33,2023-11-07,2024-03-02,116,2024-02-03,12,13,0,0.5514,0.3663,2023,4
OPP-034400,Account_02826,Rep_045,Manager_03,Low,Proposal/Price Quote,Manufacturing,EMEA,Support Bundle,12031.59,2024-01-01,2024-03-04,63,2024-02-11,11,5,4,0.3464,0.2614,2024,1
OPP-034401,Account_07832,Rep_016,Manager_02,Mid,Proposal/Price Quote,Manufacturing,North America,Support Bundle,16055.93,2022-03-12,2022-04-26,45,2022-03-17,14,9,2,0.5082,0.5141,2022,1
OPP-034402,Account_07469,Rep_011,Manager_04,Mid,Negotiation/Review,Education,APAC,Enterprise Suite,181769.44,2022-01-13,2022-02-17,35,2022-01-14,15,4,6,0.4827,0.5488,2022,1
OPP-034403,Account_02691,Rep_046,Manager_04,Low,Needs Analysis,Logistics,APAC,Starter Pack,16167.16,2023-01-31,2023-04-17,76,2023-03-24,4,27,4,0.3658,0.3149,2023,1
OPP-034404,Account_07419,Rep_029,Manager_01,Mid,Decision Makers,Technology,North America,Enterprise Suite,161778.13,2022-03-08,2022-04-26,49,2022-04-23,5,14,3,0.5174,0.5103,2022,1
OPP-034405,Account_00341,Rep_002,Manager_02,Top,Qualification,Manufacturing,APAC,Professional Services,65327.81,2022-04-19,2022-07-20,92,2022-06-24,6,30,3,0.7174,0.4905,2022,2
OPP-034406,Account_05370,Rep_039,Manager_04,Low,Proposal/Price Quote,Technology,APAC,Professional Services,60854.75,2024-05-14,2024-07-21,68,2024-06-23,7,5,0,0.3884,0.3113,2024,2
OPP-034407,Account_02858,Rep_016,Manager_02,Mid,Closed Lost,Media,North America,Professional Services,59991.91,2024-10-15,2024-11-03,19,2024-10-17,13,19,2,0.5533,0.4102,2024,4
OPP-034408,Account_03911,Rep_042,Manager_07,Low,Decision Makers,Healthcare,LATAM,Add-On Services,26839.87,2023-11-18,2024-01-18,61,2024-01-18,8,26,4,0.3616,0.2951,2023,4
OPP-034409,Account_07601,Rep_007,Manager_07,Top,Prospecting,Education,LATAM,Add-On Services,17892.32,2022-04-11,2022-07-17,97,2022-07-12,4,15,7,0.7662,0.7193,2022,2
OPP-034410,Account_03341,Rep_009,Manager_02,Top,Needs Analysis,Logistics,EMEA,Pro Plan,55475.05,2022-08-23,2022-10-29,67,2022-10-20,3,3,7,0.6591,0.7495,2022,3
OPP-034411,Account_03193,Rep_006,Manager_06,Top,Closed Lost,Healthcare,EMEA,Enterprise Suite,180047.08,2022-01-12,2022-01-26,14,2022-01-24,20,18,6,0.7902,0.6167,2022,1
OPP-034412,Account_02561,Rep_030,Manager_02,Mid,Proposal/Price Quote,Manufacturing,APAC,Enterprise Suite,58237.91,2022-01-17,2022-03-09,51,2022-02-15,17,35,7,0.5388,0.4007,2022,1
OPP-034413,Account_05836,Rep_011,Manager_04,Mid,Proposal/Price Quote,Media,LATAM,Starter Pack,14008.71,2022-07-28,2022-09-27,61,2022-09-08,13,27,8,0.5476,0.6148,2022,3
OPP-034414,Account_05926,Rep_038,Manager_03,Low,Needs Analysis,Finance,LATAM,Support Bundle,12804.48,2022-01-10,2022-05-21,131,2022-04-11,18,26,0,0.355,0.288,2022,1
OPP-034415,Account_02262,Rep_009,Manager_02,Top,Closed Lost,Real Estate,EMEA,Add-On Services,25110.78,2023-08-26,2023-09-15,20,2023-09-03,5,23,4,0.6847,0.5986,2023,3
OPP-034416,Account_06658,Rep_033,Manager_05,Low,Decision Makers,Retail,EMEA,Starter Pack,11520.32,2023-11-10,2024-01-19,70,2023-11-20,1,28,7,0.3671,0.2677,2023,4
OPP-034417,Account_06319,Rep_031,Manager_03,Low,Qualification,Retail,EMEA,Pro Plan,67828.59,2023-11-24,2024-03-29,126,2023-11-27,15,5,1,0.3501,0.3738,2023,4
OPP-034418,Account_06523,Rep_026,Manager_05,Mid,Prospecting,Media,LATAM,Add-On Services,15775.93,2022-12-22,2023-05-16,145,2022-12-27,12,28,6,0.4823,0.5383,2022,4
OPP-034419,Account_05906,Rep_029,Manager_01,Mid,Negotiation/Review,Education,North America,Pro Plan,41454.78,2022-11-13,2022-12-11,28,2022-11-20,20,31,4,0.5013,0.5383,2022,4
OPP-034420,Account_04185,Rep_044,Manager_02,Low,Needs Analysis,Finance,APAC,Support Bundle,17249.28,2023-12-28,2024-03-23,86,2024-03-16,10,20,7,0.3607,0.296,2023,4
OPP-034421,Account_07497,Rep_042,Manager_07,Low,Negotiation/Review,Healthcare,APAC,Starter Pack,13496.26,2024-09-23,2024-11-16,54,2024-11-13,13,4,2,0.3946,0.38,2024,3
OPP-034422,Account_03531,Rep_014,Manager_07,Mid,Prospecting,Energy,APAC,Pro Plan,53278.01,2024-05-11,2024-08-17,98,2024-07-08,9,6,8,0.5241,0.5574,2024,2
OPP-034423,Account_01171,Rep_033,Manager_05,Low,Prospecting,Finance,APAC,Add-On Services,22362.8,2024-10-04,2024-12-31,225,2025-01-20,7,6,8,0.3674,0.3965,2024,4
OPP-034424,Account_06911,Rep_016,Manager_02,Mid,Prospecting,Retail,APAC,Pro Plan,62993.84,2022-05-21,2022-10-22,154,2022-08-28,10,2,4,0.5053,0.4328,2022,2
OPP-034425,Account_05667,Rep_039,Manager_04,Low,Decision Makers,Logistics,LATAM,Pro Plan,40840.96,2024-05-12,2024-08-11,91,2024-07-14,18,7,6,0.3792,0.2483,2024,2
OPP-034426,Account_03707,Rep_008,Manager_01,Top,Value Proposition,Logistics,LATAM,Enterprise Suite,115667.91,2023-08-22,2023-10-20,59,2023-10-08,7,21,0,0.7779,0.8835,2023,3
OPP-034427,Account_00669,Rep_009,Manager_02,Top,Qualification,Energy,LATAM,Enterprise Suite,62562.74,2024-06-19,2024-08-12,54,2024-07-28,2,4,0,0.7443,0.5784,2024,2
OPP-034428,Account_02958,Rep_011,Manager_04,Mid,Decision Makers,Technology,EMEA,Professional Services,33699.02,2023-07-24,2023-09-17,55,2023-08-31,11,19,0,0.5125,0.582,2023,3
OPP-034429,Account_02433,Rep_012,Manager_05,Mid,Closed Lost,Technology,LATAM,Support Bundle,16146.14,2023-07-18,2023-08-06,19,2023-08-04,18,9,5,0.5234,0.5626,2023,3
OPP-034430,Account_07735,Rep_046,Manager_04,Low,Proposal/Price Quote,Energy,EMEA,Professional Services,33012.91,2024-12-01,2024-12-31,70,2025-02-09,18,20,3,0.3931,0.4163,2024,4
OPP-034431,Account_00835,Rep_026,Manager_05,Mid,Closed Won,Logistics,APAC,Support Bundle,16814.06,2023-07-19,2023-08-12,24,2023-08-10,1,33,6,0.5598,0.5337,2023,3
OPP-034432,Account_05185,Rep_033,Manager_05,Low,Proposal/Price Quote,Logistics,North America,Support Bundle,13846.41,2024-11-20,2024-12-31,70,2025-01-01,15,28,7,0.4139,0.4082,2024,4
OPP-034433,Account_02674,Rep_035,Manager_07,Low,Qualification,Energy,North America,Starter Pack,16584.85,2023-12-07,2024-03-25,109,2024-01-24,4,30,5,0.3676,0.3973,2023,4
OPP-034434,Account_02260,Rep_011,Manager_04,Mid,Closed Lost,Finance,North America,Professional Services,49701.12,2024-03-27,2024-04-16,20,2024-04-07,3,4,6,0.5226,0.4358,2024,1
